Entity,Code,Year,Renewables (TWh growth - equivalent)
European Union (27),,1987,82.84607
European Union (27),,1988,54.961792
European Union (27),,1989,-178.13654
European Union (27),,1990,51.420715
European Union (27),,1991,41.23474
European Union (27),,1992,41.422302
European Union (27),,1993,31.181946
European Union (27),,1994,33.135498
European Union (27),,1995,7.123291
European Union (27),,1996,-1.005249
European Union (27),,1997,50.84546
European Union (27),,1998,52.05066
European Union (27),,1999,5.2250977
European Union (27),,2000,73.259766
European Union (27),,2001,74.329834
European Union (27),,2002,-132.95435
European Union (27),,2003,11.692505
European Union (27),,2004,125.62488
European Union (27),,2005,13.276978
European Union (27),,2006,84.29883
European Union (27),,2007,98.477905
European Union (27),,2008,145.14233
European Union (27),,2009,95.07178
European Union (27),,2010,246.99341
European Union (27),,2011,-23.87732
European Union (27),,2012,240.73926
European Union (27),,2013,183.12573
European Union (27),,2014,81.31201
European Union (27),,2015,50.868896
European Union (27),,2016,29.373291
European Union (27),,2017,10.969727
European Union (27),,2018,178.3711
European Union (27),,2019,82.50415
European Union (27),,2020,221.29492
European Union (27),,2021,47.72827
European Union (27),,2022,20.092773
Finland,FIN,1966,3.037634
Finland,FIN,1967,3.6917534
Finland,FIN,1968,-3.37216
Finland,FIN,1969,-5.1553154
Finland,FIN,1970,2.302866
Finland,FIN,1971,3.4199505
Finland,FIN,1972,-0.8900833
Finland,FIN,1973,0.59139824
Finland,FIN,1974,6.2783737
Finland,FIN,1975,-1.4605713
Finland,FIN,1976,-8.064516
Finland,FIN,1977,7.9838696
Finland,FIN,1978,-7.0459957
Finland,FIN,1979,3.169054
Finland,FIN,1980,-1.9324951
Finland,FIN,1981,10.164276
Finland,FIN,1982,-1.6726379
Finland,FIN,1983,1.4545975
Finland,FIN,1984,-0.98566437
Finland,FIN,1985,-2.700119
Finland,FIN,1986,0.16427994
Finland,FIN,1987,4.1577034
Finland,FIN,1988,-1.2813606
Finland,FIN,1989,-0.98267746
Finland,FIN,1990,10.039833
Finland,FIN,1991,6.4124565
Finland,FIN,1992,5.4975586
Finland,FIN,1993,-1.5989571
Finland,FIN,1994,-3.366806
Finland,FIN,1995,3.8336258
Finland,FIN,1996,-5.443962
Finland,FIN,1997,7.5387726
Finland,FIN,1998,12.92733
Finland,FIN,1999,-9.734512
Finland,FIN,2000,6.526497
Finland,FIN,2001,-5.752678
Finland,FIN,2002,-5.062439
Finland,FIN,2003,-2.271038
Finland,FIN,2004,19.080143
Finland,FIN,2005,-6.8279114
Finland,FIN,2006,-2.6439438
Finland,FIN,2007,4.739746
Finland,FIN,2008,10.476288
Finland,FIN,2009,-17.360245
Finland,FIN,2010,7.6307755
Finland,FIN,2011,0.54553986
Finland,FIN,2012,11.75602
Finland,FIN,2013,-7.658531
Finland,FIN,2014,4.0811615
Finland,FIN,2015,11.055679
Finland,FIN,2016,-3.7697449
Finland,FIN,2017,4.921219
Finland,FIN,2018,1.8287277
Finland,FIN,2019,-0.03943634
Finland,FIN,2020,8.3020935
Finland,FIN,2021,9.919731
Finland,FIN,2022,11.6640625
France,FRA,1966,16.99797
France,FRA,1967,-19.512314
France,FRA,1968,15.942551
France,FRA,1969,7.900177
France,FRA,1970,12.025375
France,FRA,1971,-23.068848
France,FRA,1972,0.31913757
France,FRA,1973,-3.2453918
France,FRA,1974,25.321106
France,FRA,1975,10.95166
France,FRA,1976,-34.39833
France,FRA,1977,82.21417
France,FRA,1978,-23.407074
France,FRA,1979,-5.529129
France,FRA,1980,9.147705
France,FRA,1981,7.9579315
France,FRA,1982,-4.6789093
France,FRA,1983,-3.2467346
France,FRA,1984,-10.894272
France,FRA,1985,-11.064713
France,FRA,1986,1.7106171
France,FRA,1987,23.98053
France,FRA,1988,17.885208
France,FRA,1989,-88.15193
France,FRA,1990,21.6053
France,FRA,1991,11.651276
France,FRA,1992,33.752655
France,FRA,1993,-12.223419
France,FRA,1994,42.42244
France,FRA,1995,-15.58699
France,FRA,1996,-19.743652
France,FRA,1997,-5.1225586
France,FRA,1998,-5.4661255
France,FRA,1999,31.633377
France,FRA,2000,-17.131317
France,FRA,2001,23.355545
France,FRA,2002,-40.676056
France,FRA,2003,-4.73349
France,FRA,2004,1.796463
France,FRA,2005,-20.179993
France,FRA,2006,17.544525
France,FRA,2007,17.283295
France,FRA,2008,31.255264
France,FRA,2009,-10.964264
France,FRA,2010,22.166885
France,FRA,2011,-38.38304
France,FRA,2012,53.516174
France,FRA,2013,37.756256
France,FRA,2014,-13.241882
France,FRA,2015,-6.1474
France,FRA,2016,17.145569
France,FRA,2017,-16.88675
France,FRA,2018,52.993286
France,FRA,2019,-0.5923767
France,FRA,2020,27.264954
France,FRA,2021,-5.531952
France,FRA,2022,-13.691467
Germany,DEU,1966,3.908512
Germany,DEU,1967,-2.6071358
Germany,DEU,1968,0.72942734
Germany,DEU,1969,-9.419529
Germany,DEU,1970,14.233189
Germany,DEU,1971,-11.801456
Germany,DEU,1972,-0.6805954
Germany,DEU,1973,6.093338
Germany,DEU,1974,7.1963005
Germany,DEU,1975,-1.5574303
Germany,DEU,1976,-9.01038
Germany,DEU,1977,10.946041
Germany,DEU,1978,2.53294
Germany,DEU,1979,0.46517944
Germany,DEU,1980,3.696209
Germany,DEU,1981,1.983036
Germany,DEU,1982,-0.5397644
Germany,DEU,1983,-3.8592186
Germany,DEU,1984,-0.36065674
Germany,DEU,1985,-3.1857224
Germany,DEU,1986,3.3118782
Germany,DEU,1987,4.7618103
Germany,DEU,1988,-0.14865112
Germany,DEU,1989,-5.0192413
Germany,DEU,1990,-3.5542831
Germany,DEU,1991,-4.062767
Germany,DEU,1992,8.969818
Germany,DEU,1993,2.2474136
Germany,DEU,1994,5.5805054
Germany,DEU,1995,6.303337
Germany,DEU,1996,-6.0149155
Germany,DEU,1997,4.023384
Germany,DEU,1998,6.109543
Germany,DEU,1999,9.082268
Germany,DEU,2000,26.85147
Germany,DEU,2001,4.3505554
Germany,DEU,2002,22.466377
Germany,DEU,2003,4.10083
Germany,DEU,2004,35.04982
Germany,DEU,2005,25.279694
Germany,DEU,2006,38.42119
Germany,DEU,2007,53.18457
Germany,DEU,2008,9.600983
Germany,DEU,2009,4.5500793
Germany,DEU,2010,26.112244
Germany,DEU,2011,53.836853
Germany,DEU,2012,55.56012
Germany,DEU,2013,19.015991
Germany,DEU,2014,28.124847
Germany,DEU,2015,67.73569
Germany,DEU,2016,0.8343506
Germany,DEU,2017,69.03418
Germany,DEU,2018,17.882935
Germany,DEU,2019,45.45117
Germany,DEU,2020,31.744202
Germany,DEU,2021,-51.35614
Germany,DEU,2022,50.10504
Greece,GRC,1966,2.7470427
Greece,GRC,1967,-0.20698881
Greece,GRC,1968,-0.863441
Greece,GRC,1969,2.0314512
Greece,GRC,1970,1.7180109
Greece,GRC,1971,0.047311783
Greece,GRC,1972,0.07392454
Greece,GRC,1973,-1.342473
Greece,GRC,1974,0.36666727
Greece,GRC,1975,-0.9817209
Greece,GRC,1976,-0.40215015
Greece,GRC,1977,0.12715054
Greece,GRC,1978,3.1521502
Greece,GRC,1979,1.7091398
Greece,GRC,1980,-0.47607517
Greece,GRC,1981,0.0059137344
Greece,GRC,1982,0.45537567
Greece,GRC,1983,-3.6104832
Greece,GRC,1984,1.5435486
Greece,GRC,1985,-0.16854858
Greece,GRC,1986,1.2715054
Greece,GRC,1987,-1.342473
Greece,GRC,1988,-1.2241936
Greece,GRC,1989,-1.3779569
Greece,GRC,1990,-0.38440895
Greece,GRC,1991,3.932796
Greece,GRC,1992,-2.6285276
Greece,GRC,1993,0.34892464
Greece,GRC,1994,0.90779495
Greece,GRC,1995,2.741129
Greece,GRC,1996,2.4304104
Greece,GRC,1997,-1.3838711
Greece,GRC,1998,-0.3873663
Greece,GRC,1999,2.8626013
Greece,GRC,2000,-1.8069553
Greece,GRC,2001,-3.6200705
Greece,GRC,2002,1.841424
Greece,GRC,2003,6.6430836
Greece,GRC,2004,-0.026657104
Greece,GRC,2005,1.2926464
Greece,GRC,2006,4.0314484
Greece,GRC,2007,-8.389975
Greece,GRC,2008,2.9888783
Greece,GRC,2009,6.753536
Greece,GRC,2010,7.0049686
Greece,GRC,2011,-7.0157337
Greece,GRC,2012,5.5897083
Greece,GRC,2013,11.481367
Greece,GRC,2014,-5.9721756
Greece,GRC,2015,7.100708
Greece,GRC,2016,-0.015701294
Greece,GRC,2017,-3.1071053
Greece,GRC,2018,6.017479
Greece,GRC,2019,0.058769226
Greece,GRC,2020,3.8381844
Greece,GRC,2021,12.049969
Greece,GRC,2022,2.0216904
High-income countries,,1966,122.279785
High-income countries,,1967,56.981445
High-income countries,,1968,65.96826
High-income countries,,1969,109.687256
High-income countries,,1970,72.73682
High-income countries,,1971,115.700195
High-income countries,,1972,124.83423
High-income countries,,1973,9.576416
High-income countries,,1974,273.3645
High-income countries,,1975,1.5393066
High-income countries,,1976,-118.30444
High-income countries,,1977,22.509766
High-income countries,,1978,226.90479
High-income countries,,1979,130.89282
High-income countries,,1980,-20.656006
High-income countries,,1981,33.21997
High-income countries,,1982,108.927734
High-income countries,,1983,175.15186
High-income countries,,1984,14.823242
High-income countries,,1985,-3.534668
High-income countries,,1986,5.607666
High-income countries,,1987,1.7814941
High-income countries,,1988,18.259521
High-income countries,,1989,-46.13208
High-income countries,,1990,158.87256
High-income countries,,1991,72.708984
High-income countries,,1992,-24.438477
High-income countries,,1993,204.59692
High-income countries,,1994,-84.855225
High-income countries,,1995,245.75928
High-income countries,,1996,78.933105
High-income countries,,1997,139.79736
High-income countries,,1998,-63.408203
High-income countries,,1999,54.581543
High-income countries,,2000,62.92627
High-income countries,,2001,-250.49023
High-income countries,,2002,104.180176
High-income countries,,2003,-24.288086
High-income countries,,2004,150.24023
High-income countries,,2005,159.70898
High-income countries,,2006,167.10596
High-income countries,,2007,94.79004
High-income countries,,2008,345.37842
High-income countries,,2009,174.61133
High-income countries,,2010,306.14746
High-income countries,,2011,350.3794
High-income countries,,2012,290.90674
High-income countries,,2013,363.46484
High-income countries,,2014,198.86035
High-income countries,,2015,250.86035
High-income countries,,2016,284.29004
High-income countries,,2017,346.54004
High-income countries,,2018,321.0542
High-income countries,,2019,194.30908
High-income countries,,2020,523.5254
High-income countries,,2021,258.07715
High-income countries,,2022,485.2461
Hong Kong,HKG,1966,0
Hong Kong,HKG,1967,0
Hong Kong,HKG,1968,0
Hong Kong,HKG,1969,0
Hong Kong,HKG,1970,0
Hong Kong,HKG,1971,0
Hong Kong,HKG,1972,0
Hong Kong,HKG,1973,0
Hong Kong,HKG,1974,0
Hong Kong,HKG,1975,0
Hong Kong,HKG,1976,0
Hong Kong,HKG,1977,0
Hong Kong,HKG,1978,0
Hong Kong,HKG,1979,0
Hong Kong,HKG,1980,0
Hong Kong,HKG,1981,0
Hong Kong,HKG,1982,0
Hong Kong,HKG,1983,0
Hong Kong,HKG,1984,0
Hong Kong,HKG,1985,0
Hong Kong,HKG,1986,0
Hong Kong,HKG,1987,0
Hong Kong,HKG,1988,0
Hong Kong,HKG,1989,0
Hong Kong,HKG,1990,0
Hong Kong,HKG,1991,0
Hong Kong,HKG,1992,0
Hong Kong,HKG,1993,0
Hong Kong,HKG,1994,0
Hong Kong,HKG,1995,0
Hong Kong,HKG,1996,0
Hong Kong,HKG,1997,0
Hong Kong,HKG,1998,0
Hong Kong,HKG,1999,0
Hong Kong,HKG,2009,0.0008014778
Hong Kong,HKG,2010,0.16977465
Hong Kong,HKG,2011,0.28067634
Hong Kong,HKG,2012,-0.25828683
Hong Kong,HKG,2013,0.08430743
Hong Kong,HKG,2014,-0.04948835
Hong Kong,HKG,2015,0.047081247
Hong Kong,HKG,2016,0.06571823
Hong Kong,HKG,2017,0.06747928
Hong Kong,HKG,2018,0.038710117
Hong Kong,HKG,2019,0.090702236
Hong Kong,HKG,2020,0.278283
Hong Kong,HKG,2021,-0.056852102
Hong Kong,HKG,2022,0.07317376
Hungary,HUN,1966,0.07392472
Hungary,HUN,1967,-0.05322583
Hungary,HUN,1968,0.02069889
Hungary,HUN,1969,0.017741948
Hungary,HUN,1970,-0.020698905
Hungary,HUN,1971,0.023655862
Hungary,HUN,1972,0.04139805
Hungary,HUN,1973,-0.026613057
Hungary,HUN,1974,-0.05913973
Hungary,HUN,1975,0.24247304
Hungary,HUN,1976,0.0059141815
Hungary,HUN,1977,-0.04731196
Hungary,HUN,1978,-0.03252691
Hungary,HUN,1979,0.0236561
Hungary,HUN,1980,-0.10053781
Hungary,HUN,1981,0.16559139
Hungary,HUN,1982,-0.026612759
Hungary,HUN,1983,-0.011828065
Hungary,HUN,1984,0.07688171
Hungary,HUN,1985,-0.07688171
Hungary,HUN,1986,-0.0029569566
Hungary,HUN,1987,0.044354737
Hungary,HUN,1988,0
Hungary,HUN,1989,-0.032526672
Hungary,HUN,1990,0.113407284
Hungary,HUN,1991,0.06965691
Hungary,HUN,1992,-0.036222816
Hungary,HUN,1993,0.0013102889
Hungary,HUN,1994,0.004368305
Hungary,HUN,1995,0.041028082
Hungary,HUN,1996,0.11095446
Hungary,HUN,1997,0.036189735
Hungary,HUN,1998,-0.15803117
Hungary,HUN,1999,0.09284282
Hungary,HUN,2000,-0.00887084
Hungary,HUN,2001,0.038983107
Hungary,HUN,2002,-0.06957537
Hungary,HUN,2003,0.3182214
Hungary,HUN,2004,1.90091
Hungary,HUN,2005,3.0071144
Hungary,HUN,2006,-1.1163888
Hungary,HUN,2007,1.414372
Hungary,HUN,2008,3.0365448
Hungary,HUN,2009,1.7051945
Hungary,HUN,2010,0.36981487
Hungary,HUN,2011,-1.2199011
Hungary,HUN,2012,-0.3277607
Hungary,HUN,2013,0.239542
Hungary,HUN,2014,1.7082348
Hungary,HUN,2015,0.055185318
Hungary,HUN,2016,0.15248871
Hungary,HUN,2017,0.3523922
Hungary,HUN,2018,1.147749
Hungary,HUN,2019,2.487174
Hungary,HUN,2020,3.0276918
Hungary,HUN,2021,3.7065067
Hungary,HUN,2022,1.5603771
Iceland,ISL,1966,-0.04967749
Iceland,ISL,1967,0.12005389
Iceland,ISL,1968,0.06623638
Iceland,ISL,1969,0.5175531
Iceland,ISL,1970,1.6635299
Iceland,ISL,1971,0.3744855
Iceland,ISL,1972,0.5093174
Iceland,ISL,1973,1.4218197
Iceland,ISL,1974,0.17593002
Iceland,ISL,1975,-0.1197958
Iceland,ISL,1976,0.42739725
Iceland,ISL,1977,0.49509096
Iceland,ISL,1978,0.25835705
Iceland,ISL,1979,0.71068287
Iceland,ISL,1980,0.6895132
Iceland,ISL,1981,0.31518745
Iceland,ISL,1982,1.0556078
Iceland,ISL,1983,0.5707903
Iceland,ISL,1984,0.4478588
Iceland,ISL,1985,-0.22744942
Iceland,ISL,1986,0.6456442
Iceland,ISL,1987,0.27534485
Iceland,ISL,1988,0.77179813
Iceland,ISL,1989,0.17924976
Iceland,ISL,1990,-0.10386181
Iceland,ISL,1991,-0.04507351
Iceland,ISL,1992,0.33960152
Iceland,ISL,1993,0.5328884
Iceland,ISL,1994,0.15442753
Iceland,ISL,1995,0.5810461
Iceland,ISL,1996,0.4076624
Iceland,ISL,1997,1.3830414
Iceland,ISL,1998,2.018324
Iceland,ISL,1999,2.6310215
Iceland,ISL,2000,1.4432545
Iceland,ISL,2001,0.8676033
Iceland,ISL,2002,0.9537277
Iceland,ISL,2003,0.096040726
Iceland,ISL,2004,0.20283127
Iceland,ISL,2005,-0.003610611
Iceland,ISL,2006,3.2812233
Iceland,ISL,2007,5.521742
Iceland,ISL,2008,12.359753
Iceland,ISL,2009,0.6836586
Iceland,ISL,2010,0.349041
Iceland,ISL,2011,0.105781555
Iceland,ISL,2012,0.5855751
Iceland,ISL,2013,1.2793541
Iceland,ISL,2014,-0.2518921
Iceland,ISL,2015,1.6450958
Iceland,ISL,2016,-0.95272446
Iceland,ISL,2017,1.5526009
Iceland,ISL,2018,1.2105446
Iceland,ISL,2019,-1.0932465
Iceland,ISL,2020,-1.126358
Iceland,ISL,2021,1.120472
Iceland,ISL,2022,1.1093063
India,IND,1966,2.5090752
India,IND,1967,7.0437202
India,IND,1968,10.2062
India,IND,1969,8.428932
India,IND,1970,5.1357727
India,IND,1971,8.716438
India,IND,1972,-2.9011307
India,IND,1973,6.2204285
India,IND,1974,-3.855095
India,IND,1975,19.11866
India,IND,1976,5.4101944
India,IND,1977,11.173233
India,IND,1978,32.225998
India,IND,1979,-5.9329376
India,IND,1980,3.763626
India,IND,1981,10.768127
India,IND,1982,-27.273163
India,IND,1983,-5.371002
India,IND,1984,16.674911
India,IND,1985,-5.5278015
India,IND,1986,2.2346497
India,IND,1987,-10.6635895
India,IND,1988,16.714127
India,IND,1989,25.88794
India,IND,1990,9.16124
India,IND,1991,22.669724
India,IND,1992,-11.403107
India,IND,1993,2.4284515
India,IND,1994,28.725845
India,IND,1995,-11.1979065
India,IND,1996,-18.536514
India,IND,1997,4.4548187
India,IND,1998,40.949295
India,IND,1999,-1.7488251
India,IND,2000,-15.145905
India,IND,2001,-13.389587
India,IND,2002,-2.7729187
India,IND,2003,3.6134644
India,IND,2004,99.17473
India,IND,2005,-6.9790955
India,IND,2006,56.343597
India,IND,2007,39.720306
India,IND,2008,-9.182251
India,IND,2009,-15.645447
India,IND,2010,24.136871
India,IND,2011,86.13205
India,IND,2012,-24.747314
India,IND,2013,60.505737
India,IND,2014,38.19055
India,IND,2015,4.0999756
India,IND,2016,10.535095
India,IND,2017,66.12964
India,IND,2018,79.13788
India,IND,2019,106.65735
India,IND,2020,30.750916
India,IND,2021,55.152954
India,IND,2022,127.71661
Indonesia,IDN,1966,1.6204467
Indonesia,IDN,1967,0.8624959
Indonesia,IDN,1968,1.8556728
Indonesia,IDN,1969,0.4443159
Indonesia,IDN,1970,2.1954432
Indonesia,IDN,1971,-8.298254
Indonesia,IDN,1972,-0.43124795
Indonesia,IDN,1973,0.9539726
Indonesia,IDN,1974,0.49658823
Indonesia,IDN,1975,0.24829435
Indonesia,IDN,1976,-2.2085118
Indonesia,IDN,1977,2.0778308
Indonesia,IDN,1978,-1.4897654
Indonesia,IDN,1979,0.41817975
Indonesia,IDN,1980,-0.3920436
Indonesia,IDN,1981,-0.013067961
Indonesia,IDN,1982,0.33977103
Indonesia,IDN,1983,2.0516944
Indonesia,IDN,1984,0.5619292
Indonesia,IDN,1985,1.4897656
Indonesia,IDN,1986,4.9920206
Indonesia,IDN,1987,0.37897587
Indonesia,IDN,1988,1.3329477
Indonesia,IDN,1989,3.6852093
Indonesia,IDN,1990,3.8280582
Indonesia,IDN,1991,2.495224
Indonesia,IDN,1992,6.7100143
Indonesia,IDN,1993,-2.2130737
Indonesia,IDN,1994,-1.2326698
Indonesia,IDN,1995,2.6443481
Indonesia,IDN,1996,1.9406853
Indonesia,IDN,1997,-7.655102
Indonesia,IDN,1998,14.883854
Indonesia,IDN,1999,1.9045296
Indonesia,IDN,2000,1.5681114
Indonesia,IDN,2001,7.8097115
Indonesia,IDN,2002,-4.098675
Indonesia,IDN,2003,-2.424736
Indonesia,IDN,2004,2.3864021
Indonesia,IDN,2005,2.7985687
Indonesia,IDN,2006,-3.3923836
Indonesia,IDN,2007,5.687935
Indonesia,IDN,2008,3.8588371
Indonesia,IDN,2009,2.88863
Indonesia,IDN,2010,17.551441
Indonesia,IDN,2011,-12.64307
Indonesia,IDN,2012,3.908512
Indonesia,IDN,2013,13.770294
Indonesia,IDN,2014,3.8554153
Indonesia,IDN,2015,-11.615082
Indonesia,IDN,2016,33.853798
Indonesia,IDN,2017,0.83399963
Indonesia,IDN,2018,59.82773
Indonesia,IDN,2019,22.81668
Indonesia,IDN,2020,30.907059
Indonesia,IDN,2021,18.019226
Indonesia,IDN,2022,37.01181
Iran,IRN,1966,0.3789754
Iran,IRN,1967,0.4181795
Iran,IRN,1968,0.4443159
Iran,IRN,1969,0.4835205
Iran,IRN,1970,0.5227251
Iran,IRN,1971,0.548861
Iran,IRN,1972,2.4698734
Iran,IRN,1973,-1.5812416
Iran,IRN,1974,0.8886318
Iran,IRN,1975,0.4835205
Iran,IRN,1976,1.2022676
Iran,IRN,1977,0.37897396
Iran,IRN,1978,6.638605
Iran,IRN,1979,-2.443739
Iran,IRN,1980,0.5880661
Iran,IRN,1981,1.5158997
Iran,IRN,1982,0.8886337
Iran,IRN,1983,-0.4051113
Iran,IRN,1984,-1.2022667
Iran,IRN,1985,0.14108849
Iran,IRN,1986,3.4034958
Iran,IRN,1987,2.2650528
Iran,IRN,1988,1.2715073
Iran,IRN,1989,-4.476883
Iran,IRN,1990,1.9190884
Iran,IRN,1991,-5.245701
Iran,IRN,1992,10.63629
Iran,IRN,1993,3.92984
Iran,IRN,1994,-10.75457
Iran,IRN,1995,4.2196217
Iran,IRN,1996,1.4518833
Iran,IRN,1997,-8.49543
Iran,IRN,1998,4.574463
Iran,IRN,1999,-6.8306446
Iran,IRN,2000,-4.0229845
Iran,IRN,2001,0.9202595
Iran,IRN,2002,11.265576
Iran,IRN,2003,4.4122925
Iran,IRN,2004,6.6337376
Iran,IRN,2005,7.05344
Iran,IRN,2006,11.448799
Iran,IRN,2007,-1.8424759
Iran,IRN,2008,-29.727951
Iran,IRN,2009,-2.0386066
Iran,IRN,2010,9.545433
Iran,IRN,2011,1.171648
Iran,IRN,2012,4.9992485
Iran,IRN,2013,5.387184
Iran,IRN,2014,-0.531662
Iran,IRN,2015,-3.8621788
Iran,IRN,2016,5.662815
Iran,IRN,2017,5.2261467
Iran,IRN,2018,-18.33417
Iran,IRN,2019,63.87224
Iran,IRN,2020,-27.045113
Iran,IRN,2021,-21.917099
Iran,IRN,2022,-18.928858
Iraq,IRQ,1966,0.06534055
Iraq,IRQ,1967,0.03920415
Iraq,IRQ,1968,0.06534085
Iraq,IRQ,1969,0.03920415
Iraq,IRQ,1970,0.09147698
Iraq,IRQ,1971,0.081741095
Iraq,IRQ,1972,0
Iraq,IRQ,1973,0.2661292
Iraq,IRQ,1974,0.3252688
Iraq,IRQ,1975,0.18037617
Iraq,IRQ,1976,-0.005913973
Iraq,IRQ,1977,0.3163979
Iraq,IRQ,1978,0.41989243
Iraq,IRQ,1979,0.95806456
Iraq,IRQ,1980,-1.0112903
Iraq,IRQ,1981,-0.23655927
Iraq,IRQ,1982,-0.029569745
Iraq,IRQ,1983,0
Iraq,IRQ,1984,0.029569745
Iraq,IRQ,1985,0
Iraq,IRQ,1986,-0.029569745
Iraq,IRQ,1987,5.9139786
Iraq,IRQ,1988,0
Iraq,IRQ,1989,0
Iraq,IRQ,1990,6.0626082
Iraq,IRQ,1991,-7.407494
Iraq,IRQ,1992,9.089436
Iraq,IRQ,1993,2.7874537
Iraq,IRQ,1994,0.2543888
Iraq,IRQ,1995,2.578333
Iraq,IRQ,1996,-1.8638859
Iraq,IRQ,1997,0.3509369
Iraq,IRQ,1998,-1.213829
Iraq,IRQ,1999,-7.802047
Iraq,IRQ,2000,-1.0718279
Iraq,IRQ,2001,1.4205265
Iraq,IRQ,2002,2.437232
Iraq,IRQ,2003,0.4826975
Iraq,IRQ,2004,2.776577
Iraq,IRQ,2005,-2.5562487
Iraq,IRQ,2006,0.18770409
Iraq,IRQ,2007,-1.2889385
Iraq,IRQ,2008,-4.6726027
Iraq,IRQ,2009,-0.33522987
Iraq,IRQ,2010,2.1299562
Iraq,IRQ,2011,-0.6558466
Iraq,IRQ,2012,2.67797
Iraq,IRQ,2013,0.6308365
Iraq,IRQ,2014,-4.850806
Iraq,IRQ,2015,-0.8250737
Iraq,IRQ,2016,2.1673303
Iraq,IRQ,2017,-3.2346334
Iraq,IRQ,2018,-0.1383152
Iraq,IRQ,2019,8.27021
Iraq,IRQ,2020,-2.153348
Iraq,IRQ,2021,-2.1815443
Iraq,IRQ,2022,-0.05452156
Ireland,IRL,1966,-0.27511835
Ireland,IRL,1967,-0.13755918
Ireland,IRL,1968,-0.10316944
Ireland,IRL,1969,-0.55023634
Ireland,IRL,1970,0.6534058
Ireland,IRL,1971,-0.9973036
Ireland,IRL,1972,0.6534058
Ireland,IRL,1973,-0.13755918
Ireland,IRL,1974,0.4470675
Ireland,IRL,1975,-0.7909652
Ireland,IRL,1976,0.20633888
Ireland,IRL,1977,0.4470669
Ireland,IRL,1978,-0.13755918
Ireland,IRL,1979,0.3782878
Ireland,IRL,1980,0.034389973
Ireland,IRL,1981,0.06877947
Ireland,IRL,1982,-0.17194915
Ireland,IRL,1983,-0.06877947
Ireland,IRL,1984,-0.27511835
Ireland,IRL,1985,0.4470675
Ireland,IRL,1986,0.24072814
Ireland,IRL,1987,-0.68779564
Ireland,IRL,1988,0.5502367
Ireland,IRL,1989,-0.51584697
Ireland,IRL,1990,-0.0023655891
Ireland,IRL,1991,0.1448927
Ireland,IRL,1992,0.22473383
Ireland,IRL,1993,-0.12418842
Ireland,IRL,1994,0.47016358
Ireland,IRL,1995,-0.6209693
Ireland,IRL,1996,0.10690284
Ireland,IRL,1997,0.14877295
Ireland,IRL,1998,1.06848
Ireland,IRL,1999,-0.13459706
Ireland,IRL,2000,0.18134975
Ireland,IRL,2001,-0.48454332
Ireland,IRL,2002,1.0112848
Ireland,IRL,2003,-0.7275574
Ireland,IRL,2004,0.7255285
Ireland,IRL,2005,1.3655558
Ireland,IRL,2006,1.686058
Ireland,IRL,2007,1.0948453
Ireland,IRL,2008,2.5816412
Ireland,IRL,2009,1.680851
Ireland,IRL,2010,-0.927124
Ireland,IRL,2011,4.6424694
Ireland,IRL,2012,-0.5869999
Ireland,IRL,2013,1.1388149
Ireland,IRL,2014,2.160509
Ireland,IRL,2015,3.9317532
Ireland,IRL,2016,-1.0510979
Ireland,IRL,2017,4.122999
Ireland,IRL,2018,3.3569164
Ireland,IRL,2019,4.5105515
Ireland,IRL,2020,4.1533318
Ireland,IRL,2021,-4.8864555
Ireland,IRL,2022,5.1597557
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,0
Israel,ISR,1981,0.005913972
Israel,ISR,1982,0
Israel,ISR,1983,-0.002956972
Israel,ISR,1984,0.002956972
Israel,ISR,1985,0
Israel,ISR,1986,0.011827971
Israel,ISR,1987,0.011828056
Israel,ISR,1988,0
Israel,ISR,1989,-0.020699028
Israel,ISR,1990,0
Israel,ISR,1991,0.008870971
Israel,ISR,1992,0.06801084
Israel,ISR,1993,-0.008871116
Israel,ISR,1994,-0.008870833
Israel,ISR,1995,0.005913891
Israel,ISR,1996,-0.0029569492
Israel,ISR,1997,0.0029569492
Israel,ISR,1998,0
Israel,ISR,1999,0.023655832
Israel,ISR,2000,-0.0059138834
Israel,ISR,2001,-0.032911114
Israel,ISR,2002,0.15186721
Israel,ISR,2003,0.03396307
Israel,ISR,2004,-0.0090691745
Israel,ISR,2005,0.05796638
Israel,ISR,2006,-0.122592226
Israel,ISR,2007,-0.014014989
Israel,ISR,2008,0.0282401
Israel,ISR,2009,0.20679098
Israel,ISR,2010,0.2181949
Israel,ISR,2011,0.38526237
Israel,ISR,2012,0.49262655
Israel,ISR,2013,0.15741205
Israel,ISR,2014,1.1031786
Israel,ISR,2015,0.9744668
Israel,ISR,2016,1.4547586
Israel,ISR,2017,0.096708775
Israel,ISR,2018,0.54874563
Israel,ISR,2019,3.4416523
Israel,ISR,2020,2.8588495
Israel,ISR,2021,2.950945
Israel,ISR,2022,4.585658
Italy,ITA,1966,5.345825
Italy,ITA,1967,-3.6766663
Italy,ITA,1968,1.4200134
Italy,ITA,1969,-3.8707123
Italy,ITA,1970,-1.0027618
Italy,ITA,1971,-3.8653564
Italy,ITA,1972,5.4552307
Italy,ITA,1973,-11.1530075
Italy,ITA,1974,2.0740967
